L7T7665ZXMD00243,津A3JN55,37.4,2021-04-16 16:29:46,117.04640529298278,39.119834958930994,0
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.0464182482099,39.11983765764694,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04643120343752,39.119840356362886,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04644415866564,39.11984305507883,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04645711389425,39.11984575379478,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04647006912336,39.11984845251072,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04648302435297,39.11985115122667,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04649597958306,39.119853849942615,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04650893481364,39.11985654865856,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04652189004473,39.11985924737451,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04653484527631,39.11986194609045,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04654780050839,39.1198646448064,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04656075574097,39.119867343522344,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04657371097404,39.11987004223829,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04658666620762,39.119872740954236,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04659962144169,39.11987543967018,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04661257667625,39.11987813838613,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04662553191132,39.11988083710207,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04663848714688,39.11988353581802,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04665144238292,39.119886234533965,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04666439761947,39.11988893324991,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.0466773528565,39.11989163196586,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04669030809404,39.1198943306818,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04670326333208,39.11989702939775,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04671621857061,39.119899728113694,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04672917380964,39.11990242682964,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04674212904916,39.119905125545586,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04675508428919,39.11990782426153,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04676803952971,39.11991052297748,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04678099477073,39.11991322169342,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04679395001224,39.11991592040937,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04680690525426,39.119918619125315,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04681986049675,39.11992131784126,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04683281573975,39.119924016557206,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04684577098324,39.11992671527315,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04685872622723,39.1199294139891,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04687168147171,39.119932112705044,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.0468846367167,39.11993481142099,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04689759196218,39.119937510136936,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04691054720816,39.11994020885288,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04692350245463,39.11994290756883,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.0469364577016,39.11994560628477,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04694941294908,39.11994830500072,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04696236819704,39.119951003716665,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04697532344551,39.11995370243261,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04698827869446,39.119956401148556,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.0470012339439,39.1199590998645,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04701418919385,39.11996179858045,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04702714444429,39.119964497296394,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04704009969522,39.11996719601234,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04705305494666,39.119969894728285,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04706601019859,39.11997259344423,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04707896545102,39.11997529216018,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04709192070395,39.11997799087612,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04710487595737,39.11998068959207,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.0471178312113,39.119983388308015,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04713078646571,39.11998608702396,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04714374172062,39.119988785739906,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04715669697602,39.11999148445585,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04716965223191,39.1199941831718,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04718260748831,39.119996881887744,74.97048024153402
L7T7665ZXMD00243,津A3JN55,35.4,2021-04-16 16:29:48,117.04718176770074,39.11999670213477,74.97048024153402
L7T7665ZXMD00243,津A3JN55,74.2,2021-04-16 16:29:51,117.04719548315168,39.11999979226858,73.80648684915843
L7T7665ZXMD00243,津A3JN55,74.2,2021-04-16 16:29:51,117.04720919860323,39.12000288240239,73.80648684915843
L7T7665ZXMD00243,津A3JN55,74.2,2021-04-16 16:29:51,117.04722291405538,39.1200059725362,73.80648684915843
L7T7665ZXMD00243,津A3JN55,74.2,2021-04-16 16:29:51,117.04723662950813,39.12000906267001,73.80648684915843
L7T7665ZXMD00243,津A3JN55,74.2,2021-04-16 16:29:51,117.04725034496148,39.12001215280382,73.80648684915843
L7T7665ZXMD00243,津A3JN55,74.2,2021-04-16 16:29:51,117.04726406041544,39.120015242937626,73.80648684915843
